,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
10,11,Himalaya Kök och Bar - Nepalesisk restaurang,ChIJzZONQxXzT0YRVN5da_OSWKY,0x464ff315438d93cd:0xa65892f36b5dde54,11986491982422597204,https://serpapi.com/search.json?data_id=0x464ff315438d93cd%3A0xa65892f36b5dde54&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff315438d93cd%3A0xa65892f36b5dde54&engine=google_maps_photos&hl=sv,"{'latitude': 57.6920295, 'longitude': 11.951628099999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff315438d93cd%3A0xa65892f36b5dde54%218m2%213d57.6920295%214d11.951628099999999&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.5,300.0,$$,Nepalesisk restaurang,"Olivedalsgatan 13, 413 10 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '12–23', 'söndag': '12–22', 'måndag': 'Stängt', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 12 61 55,http://www.himalayakok.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipP801vzkfj_csCHwvcPLAdvICfsNpDWurYkwsnE=w122-h92-k-no,,,
11,12,Diket,ChIJudOtbDXzT0YRuEAT4YRe6Es,0x464ff3356cadd3b9:0x4be85e84e11340b8,5469725672246296760,https://serpapi.com/search.json?data_id=0x464ff3356cadd3b9%3A0x4be85e84e11340b8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3356cadd3b9%3A0x4be85e84e11340b8&engine=google_maps_photos&hl=sv,"{'latitude': 57.6979975, 'longitude': 11.930175}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3356cadd3b9%3A0x4be85e84e11340b8%218m2%213d57.6979975%214d11.930175&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.5,105.0,,Restaurang,"Karl Johansgatan 11, 414 59 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '17–00', 'lördag': 'Stängt', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 13 13 23,http://diket.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNqWXSy38lQnsze1JZq2jJ9lyMVxEyl7sIVEGV6=w138-h92-k-no,,,
12,13,The Barn,ChIJK1IOMyqw6UMRzqyaMNgiVds,0x43e9b02a330e522b:0xdb5522d8309aacce,15804576779250347214,https://serpapi.com/search.json?data_id=0x43e9b02a330e522b%3A0xdb5522d8309aacce&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x43e9b02a330e522b%3A0xdb5522d8309aacce&engine=google_maps_photos&hl=sv,"{'latitude': 57.7043737, 'longitude': 11.962770299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x43e9b02a330e522b%3A0xdb5522d8309aacce%218m2%213d57.7043737%214d11.962770299999999&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.5,2837.0,$$,Hamburgerrestaurang,"Kyrkogatan 11, 411 15 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11:30–14', 'fredag': '11:30–14', 'lördag': '12–00', 'söndag': '13–21', 'måndag': 'Stängt', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 352 49 49,http://www.thebarn.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipP_AVZGyEIxZyslbRDqi5RD-UMaHX64AxuxZmyN=w163-h92-k-no,,,
13,14,Vi Viet,ChIJf6F-Em7zT0YR3mRP1lUM3co,0x464ff36e127ea17f:0xcadd0c55d64f64de,14617853528321778910,https://serpapi.com/search.json?data_id=0x464ff36e127ea17f%3A0xcadd0c55d64f64de&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36e127ea17f%3A0xcadd0c55d64f64de&engine=google_maps_photos&hl=sv,"{'latitude': 57.697931999999994, 'longitude': 11.968857}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36e127ea17f%3A0xcadd0c55d64f64de%218m2%213d57.697931999999994%214d11.968857&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.6,919.0,$$,Vietnamesisk restaurang,"Erik Dahlbergsgatan 20, 411 26 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 17 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 17 på fre,"{'torsdag': '17–22', 'fredag': '17–23', 'lördag': '17–23', 'söndag': 'Stängt', 'måndag': '17–22', 'tisdag': '17–22', 'onsdag': '17–22'}",+46 31 13 28 88,http://www.viviet.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOzvGDbR73l0-5Kh5vlxv69QexyDcBScrtuMazc=w80-h106-k-no,Enkel vietnamesisk restaurang. Trivsam restaurang med tegelväggar och vietnamesisk mat.,,
14,15,Pasta Haus,ChIJGeUk8D_zT0YRj6GBdP7ldt4,0x464ff33ff024e519:0xde76e5fe7481a18f,16030252804710965647,https://serpapi.com/search.json?data_id=0x464ff33ff024e519%3A0xde76e5fe7481a18f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff33ff024e519%3A0xde76e5fe7481a18f&engine=google_maps_photos&hl=sv,"{'latitude': 57.6927266, 'longitude': 11.9492459}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff33ff024e519%3A0xde76e5fe7481a18f%218m2%213d57.6927266%214d11.9492459&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,3.9,838.0,$$,Italiensk restaurang,"Nordenskiöldsgatan 25, 413 09 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '12–23', 'söndag': '12–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 24 27 11,https://pastahaus.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNHdzIZn1tR3kl24kZ95zJuKXw58G1e_zv0NITn=w122-h92-k-no,"Mysig italiensk restaurang. Informell restaurang med traditionella italienska rätter, pizza och trerättersmenyer i inbjudande miljö.",,
15,16,Chateau Beirut - Libanesisk restaurang Göteborg,ChIJ29lg_kjzT0YRD6Ti4PtOlGA,0x464ff348fe60d9db:0x60944efbe0e2a40f,6959274167910966287,https://serpapi.com/search.json?data_id=0x464ff348fe60d9db%3A0x60944efbe0e2a40f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff348fe60d9db%3A0x60944efbe0e2a40f&engine=google_maps_photos&hl=sv,"{'latitude': 57.6983605, 'longitude': 11.9310602}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff348fe60d9db%3A0x60944efbe0e2a40f%218m2%213d57.6983605%214d11.9310602&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.2,561.0,$$,Libanesisk restaurang,"Karl Johansgatan 7, 414 59 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 17,Stängt ⋅ Öppnar fre kl. 17,"{'torsdag': '17–21', 'fredag': '17–22:30', 'lördag': '17–23', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–21', 'onsdag': '17–21'}",+46 31 24 40 50,https://www.chateaubeirut.se/index.php,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipPV_BSfucwDUZFf59o8m83JJpKCqMLZhKdFrn0t=w163-h92-k-no,,,
16,17,meet,ChIJkWFDQXHzT0YREVITPVDaaQY,0x464ff37141436191:0x669da503d135211,462140474939101713,https://serpapi.com/search.json?data_id=0x464ff37141436191%3A0x669da503d135211&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37141436191%3A0x669da503d135211&engine=google_maps_photos&hl=sv,"{'latitude': 57.6975403, 'longitude': 11.977685}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37141436191%3A0x669da503d135211%218m2%213d57.6975403%214d11.977685&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.5,663.0,$$$,"Kötträtter, restaurang","Geijersgatan 12, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 23:30,Öppet ⋅ Stänger 23:30,"{'torsdag': '17–23:30', 'fredag': '17–01', 'lördag': '17–01', 'söndag': 'Stängt', 'måndag': '17–23:30', 'tisdag': '17–23:30', 'onsdag': '17–23:30'}",+46 31 18 05 50,http://www.restaurangmeet.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNNFQ4Q6NoID0Cd7jA7ktvqQzizE1w4_ZqN0Mxo=w199-h92-k-no,,True,
17,18,Enoteca del Signore,ChIJodVoNW7zT0YRDuH4wM5AT9w,0x464ff36e3568d5a1:0xdc4f40cec0f8e10e,15874978468249264398,https://serpapi.com/search.json?data_id=0x464ff36e3568d5a1%3A0xdc4f40cec0f8e10e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36e3568d5a1%3A0xdc4f40cec0f8e10e&engine=google_maps_photos&hl=sv,"{'latitude': 57.6999333, 'longitude': 11.9696429}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36e3568d5a1%3A0xdc4f40cec0f8e10e%218m2%213d57.6999333%214d11.9696429&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.0,541.0,$$,Italiensk restaurang,"Vasaplatsen 4, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11–23', 'fredag': '11–00', 'lördag': '13–01', 'söndag': '13–20:30', 'måndag': '11–23', 'tisdag': '11–23', 'onsdag': '11–23'}",+46 31 13 06 02,http://www.signore.nu/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipPkT9rgzBOKti4QomwO9W-JFP7C0_d2XnZ1Tgxz=w138-h92-k-no,,,
18,19,Spanska Köket,ChIJ0wXJPBHzT0YRl4FfLPP70qI,0x464ff3113cc905d3:0xa2d2fbf32c5f8197,11732717001093644695,https://serpapi.com/search.json?data_id=0x464ff3113cc905d3%3A0xa2d2fbf32c5f8197&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3113cc905d3%3A0xa2d2fbf32c5f8197&engine=google_maps_photos&hl=sv,"{'latitude': 57.6949477, 'longitude': 11.9576245}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3113cc905d3%3A0xa2d2fbf32c5f8197%218m2%213d57.6949477%214d11.9576245&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.3,747.0,$$,Restaurang,"Övre Husargatan 3, 411 22 Göteborg, Sverige",,,,+46 31 386 06 10,https://spanskakoket.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOYwDMKBanRufVbPEq5AjbPbBAnxD9YUe7xGwk_=w163-h92-k-no,Inbjudande restaurang med spansk mat. Traditionella spanska rätter och tapas serveras på den här trivsamma restaurangen med bar och öppet kök.,,
19,20,Tugg Burgers,ChIJt2e12WXzT0YR1mzQqaFk6bc,0x464ff365d9b567b7:0xb7e964a1a9d06cd6,13252234024015916246,https://serpapi.com/search.json?data_id=0x464ff365d9b567b7%3A0xb7e964a1a9d06cd6&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff365d9b567b7%3A0xb7e964a1a9d06cd6&engine=google_maps_photos&hl=sv,"{'latitude': 57.7053108, 'longitude': 11.9656667}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff365d9b567b7%3A0xb7e964a1a9d06cd6%218m2%213d57.7053108%214d11.9656667&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.3,2667.0,$$,Hamburgerrestaurang,"Drottninggatan 21, 411 14 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–21', 'fredag': '11–22', 'lördag': '12–22', 'söndag': '12–20', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",+46 31 19 97 99,https://tuggburgers.se/vara-restauranger/tugg-goteborg/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipM3dyHUFtrf_l9XbhH0bOQF2x6AqAtiTz0qPOdD=w163-h92-k-no,,,
0,1,Schnitzelplatz Lagerhuset,ChIJxfvfxw7zT0YRxRrI7D_fnOo,0x464ff30ec7dffbc5:0xea9cdf3fecc81ac5,16905632566890470085,https://serpapi.com/search.json?data_id=0x464ff30ec7dffbc5%3A0xea9cdf3fecc81ac5&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff30ec7dffbc5%3A0xea9cdf3fecc81ac5&engine=google_maps_photos&hl=sv,"{'latitude': 57.7019429, 'longitude': 11.9539796}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff30ec7dffbc5%3A0xea9cdf3fecc81ac5%218m2%213d57.7019429%214d11.9539796&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.1,973.0,$$,Restaurang,"Heurlins Plats 1, 413 01 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '11–00', 'fredag': '11–01', 'lördag': '13–01', 'söndag': '13–01', 'måndag': '11–23', 'tisdag': '11–23', 'onsdag': '11–00'}",+46 31 13 59 14,https://schnitzelplatz.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOAkzwQ9rwBl-RD_GlHLEyl4B_iycgMVTCTJVez=w122-h92-k-no,,,
1,2,Hagabions Café,ChIJOat8zkHzT0YRuWp6Ku0Kvsk,0x464ff341ce7cab39:0xc9be0aed2a7a6ab9,14537068660934732473,https://serpapi.com/search.json?data_id=0x464ff341ce7cab39%3A0xc9be0aed2a7a6ab9&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff341ce7cab39%3A0xc9be0aed2a7a6ab9&engine=google_maps_photos&hl=sv,"{'latitude': 57.6964805, 'longitude': 11.950703299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff341ce7cab39%3A0xc9be0aed2a7a6ab9%218m2%213d57.6964805%214d11.950703299999999&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.4,312.0,$$,Restaurang,"Linnégatan 21, 413 04 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '11:30–01', 'lördag': '12:30–01', 'söndag': '12:30–23', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–23'}",,http://www.hagabionscafe.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOxaBcAQJep_alD1XTpbE8k5wFVGrZpS3Q2AtLr=w122-h92-k-no,,True,
2,3,Jureskogs (Göteborg),ChIJy5s3BJXzT0YRk9lsCN1VSkc,0x464ff39504379bcb:0x474a55dd086cd993,5137012732786956691,https://serpapi.com/search.json?data_id=0x464ff39504379bcb%3A0x474a55dd086cd993&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39504379bcb%3A0x474a55dd086cd993&engine=google_maps_photos&hl=sv,"{'latitude': 57.705923399999996, 'longitude': 11.979217199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39504379bcb%3A0x474a55dd086cd993%218m2%213d57.705923399999996%214d11.979217199999999&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,3.8,262.0,$$,Hamburgerrestaurang,"Parkgatan 53A, 411 39 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–21', 'lördag': '11–21', 'söndag': '11–20', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",,https://www.jureskogs.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNzHpGmxJAcKhVv9q8dxEWBFLMSZ_DnXn1HSJrk=w122-h92-k-no,,,
3,4,Restaurang Lai Wa,ChIJ9Td17G7zT0YR-TqsDQsyQxw,0x464ff36eec7537f5:0x1c43320b0dac3af9,2036526479557016313,https://serpapi.com/search.json?data_id=0x464ff36eec7537f5%3A0x1c43320b0dac3af9&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36eec7537f5%3A0x1c43320b0dac3af9&engine=google_maps_photos&hl=sv,"{'latitude': 57.6992656, 'longitude': 11.965344}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36eec7537f5%3A0x1c43320b0dac3af9%218m2%213d57.6992656%214d11.965344&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.1,293.0,$$,Restaurang,"Storgatan 11, 411 24 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 15,Stängt ⋅ Öppnar fre kl. 15,"{'torsdag': '15–21', 'fredag': '15–21:30', 'lördag': '12–21:30', 'söndag': '12–21', 'måndag': '15–21', 'tisdag': '15–21', 'onsdag': 'Stängt'}",+46 31 711 02 39,http://www.lai-wa.se/,"{'servering': True, 'hämtning_utanför': True}",https://lh5.googleusercontent.com/p/AF1QipM3RhWl72TiONsZp14IhT9sof6Qo9OqACiBmb_J=w122-h92-k-no,,,
4,5,"Gaffelkonst | Restaurang, Butik & Catering",ChIJwcX2YY7zT0YRQWJu621hCR4,0x464ff38e61f6c5c1:0x1e09616deb6e6241,2164368220657443393,https://serpapi.com/search.json?data_id=0x464ff38e61f6c5c1%3A0x1e09616deb6e6241&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff38e61f6c5c1%3A0x1e09616deb6e6241&engine=google_maps_photos&hl=sv,"{'latitude': 57.705126199999995, 'longitude': 11.9789178}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff38e61f6c5c1%3A0x1e09616deb6e6241%218m2%213d57.705126199999995%214d11.9789178&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.3,82.0,,Lunchrestaurang,"Parkgatan 49, 411 39 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 07:30,Stängt ⋅ Öppnar fre kl. 07:30,"{'torsdag': '07:30–15', 'fredag': '07:30–15', 'lördag': 'Stängt', 'söndag': 'Stängt', 'måndag': '07:30–15', 'tisdag': '07:30–15', 'onsdag': '07:30–15'}",+46 31 22 62 69,http://www.gaffelkonst.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipPfB2EfQan-TEgSRdJ-LCLO-ajRK9Kz1oBicxI3=w121-h92-k-no,,,
5,6,Che Argento - Restaurang Göteborg,ChIJL1bGltfzT0YR6XKMISCazTU,0x464ff3d796c6562f:0x35cd9a20218c72e9,3876924317028348649,https://serpapi.com/search.json?data_id=0x464ff3d796c6562f%3A0x35cd9a20218c72e9&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3d796c6562f%3A0x35cd9a20218c72e9&engine=google_maps_photos&hl=sv,"{'latitude': 57.6981882, 'longitude': 11.9605052}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3d796c6562f%3A0x35cd9a20218c72e9%218m2%213d57.6981882%214d11.9605052&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.8,93.0,,Restaurang,"Sprängkullsgatan 15 Sweden, 411 23 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–18', 'fredag': '11–18', 'lördag': '11–18', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '11–18', 'onsdag': '11–18'}",+46 72 442 84 40,https://cheargento.se/,"{'servering': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipM3hubCuhWAPO_lO8pE1epUgKmDGFQXhrn2mF-n=w163-h92-k-no,,,
6,7,Villa Odinslund,ChIJq6qqGpvzT0YRXwNFvzrNfC4,0x464ff39b1aaaaaab:0x2e7ccd3abf45035f,3349777875057574751,https://serpapi.com/search.json?data_id=0x464ff39b1aaaaaab%3A0x2e7ccd3abf45035f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39b1aaaaaab%3A0x2e7ccd3abf45035f&engine=google_maps_photos&hl=sv,"{'latitude': 57.7020133, 'longitude': 11.9968728}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39b1aaaaaab%3A0x2e7ccd3abf45035f%218m2%213d57.7020133%214d11.9968728&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.5,185.0,,Restaurang,"Carlbergsgatan 10, 412 66 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11:30,Stängt ⋅ Öppnar fre kl. 11:30,"{'torsdag': '11:30–13', 'fredag': '11:30–13', 'lördag': 'Stängt', 'söndag': 'Stängt', 'måndag': '11:30–13', 'tisdag': '11:30–13', 'onsdag': '11:30–13'}",+46 31 40 98 10,http://www.villaodinslund.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipN2sX4djazgquDRvkqTjkyMuuk8m6xziptzFvKm=w138-h92-k-no,,,
7,8,Cà Phê Göteborg,ChIJTSUUGlfzT0YR1uykDRxa8sw,0x464ff3571a14254d:0xccf25a1c0da4ecd6,14767965204635774166,https://serpapi.com/search.json?data_id=0x464ff3571a14254d%3A0xccf25a1c0da4ecd6&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3571a14254d%3A0xccf25a1c0da4ecd6&engine=google_maps_photos&hl=sv,"{'latitude': 57.697487699999996, 'longitude': 11.9636126}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3571a14254d%3A0xccf25a1c0da4ecd6%218m2%213d57.697487699999996%214d11.9636126&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.5,132.0,,Vietnamesisk restaurang,"Vasagatan 5C, 411 24 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–20', 'lördag': '12–20', 'söndag': '12–19', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 73 741 85 08,http://www.vietcoffee.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMbO_Xl2k-e4ogW0LHnWRuiclRFw8Pzo_TcoBRA=w122-h92-k-no,,,
8,9,Bangkok Kitchen Göteborg,ChIJE18eY0HzT0YRUmd487GvENM,0x464ff341631e5f13:0xd310afb1f3786752,15208849120458991442,https://serpapi.com/search.json?data_id=0x464ff341631e5f13%3A0xd310afb1f3786752&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff341631e5f13%3A0xd310afb1f3786752&engine=google_maps_photos&hl=sv,"{'latitude': 57.6991376, 'longitude': 11.9477361}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff341631e5f13%3A0xd310afb1f3786752%218m2%213d57.6991376%214d11.9477361&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.2,599.0,$$,Thailändsk restaurang,"Andra Långgatan 21, 413 28 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–21', 'fredag': '11–22', 'lördag': '12–22', 'söndag': '12–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",+46 31 42 35 53,http://bkgbg.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipPX13-1__MA1aci0Bv6kbHpFKkOKsOFRmB_zenq=w181-h92-k-no,,,
9,10,Pinchos,ChIJYy3JQnDzT0YR0L1q51dH1f8,0x464ff37042c92d63:0xffd54757e76abdd0,18434719092581252560,https://serpapi.com/search.json?data_id=0x464ff37042c92d63%3A0xffd54757e76abdd0&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37042c92d63%3A0xffd54757e76abdd0&engine=google_maps_photos&hl=sv,"{'latitude': 57.7006472, 'longitude': 11.9753321}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37042c92d63%3A0xffd54757e76abdd0%218m2%213d57.7006472%214d11.9753321&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.1,2731.0,$$,Tapasrestaurang,"Vasagatan 43, 411 37 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 16 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 16 på fre,"{'torsdag': '16–22', 'fredag': '16–23', 'lördag': '12–23', 'söndag': '12–21', 'måndag': '16–22', 'tisdag': '16–22', 'onsdag': '16–22'}",+46 72 981 11 28,https://www.pinchos.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNavzfEbpGz5LVCJP40nyZUe0AYQVIxndkDz3he=w122-h92-k-no,,,
10,11,Syrien kitchen & Café - Restaurang Göteborg,ChIJAQBw-370T0YRHriNRlXZAg0,0x464ff47efb700001:0xd02d955468db81e,937550632725624862,https://serpapi.com/search.json?data_id=0x464ff47efb700001%3A0xd02d955468db81e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff47efb700001%3A0xd02d955468db81e&engine=google_maps_photos&hl=sv,"{'latitude': 57.7146414, 'longitude': 12.001704}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff47efb700001%3A0xd02d955468db81e%218m2%213d57.7146414%214d12.001704&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.2,62.0,,Restaurang,"Redbergsvägen 19, 416 65 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–15', 'lördag': 'Stängt', 'söndag': '11–20', 'måndag': 'Stängt', 'tisdag': '11–15', 'onsdag': '11–15'}",+46 76 220 98 22,http://syrienkitchen.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipMWQWAYEQWq3ZC10_WoEh95ec3Mko17WZKvONzp=w138-h92-k-no,,,
